MedicineCode,MedicineName,ScientificName,Alias,AliasPyCode,AliasWbCode,WbCode,PyCode,DefaultDosage,DosageQty,DosageUnit,Unit,Price,BigPackPrice,BigPackUnit,SmallPackPrice,SmallPackUnit,ChildrenPrice,FixPrice,RetPrice,InsuranceCode,InsurancePayRate,FactoryCode,Weight,WeightUnit,Volume,VolumeUnit,Remark,IsSkinTest,IsCompound,IsDrunk,ToxicLevel,IsHighRisk,IsRefrigerated,IsTumour,AntibioticLevel,IsPrecious,IsInsulin,IsAnaleptic,IsAllergyTest,IsLimited,LimitedNote,Specification,DosageForm,IsActive,IsFirstAid,PharmacyCode,PharmacyName,AntibioticPermission,PrescriptionPermission,BaseFlag,FrequencyCode,FrequencyName,UsageCode,UsageName,ExecDeptCode,Unpack,BigPackFactor,ExecDeptName,FactoryName,InsuranceTypem,MedicineProperty,SmallPackFactor,QTY,MeducalInsuranceCode
15977,磷酸芦可替尼片,NULL,NULL,NULL,NULL,DSASFNT,LSLKTNP,5,5,mg,盒,3225,NULL,盒,NULL,片,NULL,0,3225,NULL,乙,2748,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*60片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,60,西药房,Novartis Pharma Produkions Gmbh ,NULL,1,60,7,XL01XEL356A001010278672
15979,利多卡因凝胶贴膏,NULL,NULL,NULL,NULL,TQHLUEMY,LDKYNJTG,1,1,贴,盒,72.2,NULL,盒,NULL,贴,NULL,0,72.2,NULL,乙,299,1,贴,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4贴/盒,贴剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,4,外用,1,0,4,西药房,北京泰德制药股份有限公司,NULL,1,4,36,XN01BBL054V006010100156
15980,注射用奥马珠单抗,NULL,NULL,NULL,NULL,ITETCGUR,ZSYAMZDK,150,150,mg,支,1335.7,NULL,支,NULL,支,NULL,0,1335.7,NULL,乙,209,150,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,150mg/支,粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,瑞士Novartis Pharma Schweiz AG瑞士诺华制药,NULL,1,1,13,XR03DXA305B001010178672
15982,呋喹替尼胶囊,NULL,NULL,NULL,NULL,KKFNEG,FKTNJN,5,5,mg,盒,2513.7,NULL,盒,NULL,粒,NULL,0,2513.7,NULL,乙,3254,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg*7粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,和记黄浦医药（上海）有限公司,NULL,1,7,4,XL01XXF709E001020110171
15983,他氟前列素滴眼液,NULL,NULL,NULL,NULL,WRUGGIHI,TFQLSDYY,37.5,37.5,ug,支,74.8,NULL,支,NULL,支,NULL,0,74.8,NULL,乙,357,37.5,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5ml：37.5ug/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,参天制药(中国)有限公司,NULL,1,1,2,XS01EET161G010010109591
15983,他氟前列素滴眼液,NULL,NULL,NULL,NULL,WRUGGIHI,TFQLSDYY,37.5,37.5,ug,支,74.8,NULL,支,NULL,支,NULL,0,74.8,NULL,乙,357,37.5,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5ml：37.5ug/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,参天制药(中国)有限公司,NULL,1,1,36,XS01EET161G010010109591
15984,苹果酸奈诺沙星胶囊,NULL,NULL,NULL,NULL,AJSDYIJE,PGSNNSXJ,0.25,0.25,g,盒,97.2,NULL,盒,NULL,粒,NULL,0,97.2,NULL,乙,2226,0.25,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,2,0,0,NULL,NULL,NULL,NULL,0.25g*6粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,浙江医药股份有限公司新昌制药厂,NULL,1,6,19,XJ01MBN102E001010107968
15984,苹果酸奈诺沙星胶囊,NULL,NULL,NULL,NULL,AJSDYIJE,PGSNNSXJ,0.25,0.25,g,盒,97.2,NULL,盒,NULL,粒,NULL,0,97.2,NULL,乙,2226,0.25,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,2,0,0,NULL,NULL,NULL,NULL,0.25g*6粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,浙江医药股份有限公司新昌制药厂,NULL,1,6,300,XJ01MBN102E001010107968
15987,利司那肽注射液,NULL,NULL,NULL,NULL,TNVEITI,LSNTZSY,3,3,ml,支,268,NULL,支,NULL,支,NULL,0,268,NULL,乙,3157,3,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,3ml/支,注射液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,8,皮下,1,0,1,西药房,赛诺菲（北京）制药有限公司,NULL,1,1,3,XA10BJL366B002020181708
15988,茚达特罗格隆溴铵吸入粉雾剂用胶囊,NULL,NULL,NULL,NULL,ADTLSBIQ,YDTLGLXA,160,160,ug,盒,229.5,NULL,盒,NULL,粒,NULL,0,229.5,NULL,乙,209,160,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,160ug*30粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,141,吸入,1,0,30,西药房,瑞士Novartis Pharma Schweiz AG瑞士诺华制药,NULL,1,30,46,XR03ALY302L031010378672
15990,罗沙司他胶囊,NULL,NULL,NULL,NULL,LINWEG,LSSTJN,50,50,mg,盒,162,NULL,盒,NULL,粒,NULL,0,162,NULL,乙,3281,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg*3粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,3,西药房,珐博进（中国）医药技术开发有限公司,NULL,1,3,204,XB03XAL373E001020180523
15992,盐酸克林霉素注射液,NULL,NULL,NULL,NULL,TPTQ(RS),KLMSZSY(,0.15,0.15,g,支,0.497,NULL,支,NULL,支,NULL,0,0.497,NULL,甲,2256,0.15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0.15g/支,注射液,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,广州白云山天心制药股份有限公司,NULL,1,1,78,XJ01FFK071B002010100377
15998,马来酸依那普利叶酸片,NULL,NULL,NULL,NULL,CGSWVUTK,MLSYNPLY,10.8,10.8,mg,盒,47.28,NULL,盒,NULL,片,NULL,0,47.28,NULL,乙,3283,10.8,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10.8mg*10片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,深圳奥萨制药有限公司,NULL,1,10,73,XC09BXY230A001020279306
16003,布地格福吸入气雾剂,NULL,NULL,NULL,NULL,DFSPKTRF,BDGFXRQW,160,160,ug,瓶,239,NULL,瓶,NULL,瓶,NULL,0,239,NULL,乙,2556,160,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,160ug*120揿/瓶,气雾剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,141,吸入,1,0,1,西药房,AstraZeneca UK Limited,NULL,1,1,47,XR03ALB240L028010179096
16008,★丙酚替诺福韦片,NULL,NULL,NULL,NULL,SFYPFT,FTNFWP,25,25,mg,盒,377.58,NULL,盒,NULL,片,NULL,0,377.58,NULL,乙,3163,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg*30片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,Patheon Inc,NULL,1,30,161,XJ05AFB229A001010182157
16009,盐酸莫雷西嗪片,NULL,NULL,NULL,NULL,FSAFSKT,YSMLXQP,50,50,mg,盒,62,NULL,盒,NULL,片,NULL,0,62,NULL,甲,2331,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/片*40片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,40,西药房,丹东医创药业有限责任公司,NULL,1,40,28,XC01BGM118A001010101157
16014,除湿止痒软膏,NULL,NULL,NULL,NULL,BIHULY,CSZYRG,20,20,g,支,46,NULL,支,NULL,支,NULL,0,46,NULL,乙,3289,20,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20g*1支,软膏剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,4,外用,1,0,1,西药房,四川德峰,NULL,2,1,68,ZH01AAC0399020102048
16016,艾尔巴韦格拉瑞韦片,NULL,NULL,NULL,NULL,AQCFSRGF,AEBWGLRW,50,50,mg,盒,2010.4,NULL,盒,NULL,片,NULL,0,2010.4,NULL,乙,3291,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg:100mg*28片,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,爱尔兰MSD,NULL,1,28,1,XJ05APA312A001010178633
16016,艾尔巴韦格拉瑞韦片,NULL,NULL,NULL,NULL,AQCFSRGF,AEBWGLRW,50,50,mg,盒,2010.4,NULL,盒,NULL,片,NULL,0,2010.4,NULL,乙,3291,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg:100mg*28片,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,爱尔兰MSD,NULL,1,28,2,XJ05APA312A001010178633
16019,滑膜炎颗粒,NULL,NULL,NULL,NULL,IEOJO,HMYKL,6,6,g,盒,60,NULL,盒,NULL,袋,NULL,0,60,NULL,乙,3294,6,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,6g*6袋,颗粒剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,6,西药房,神威药业,NULL,2,6,146,ZA16BAH0236010102820
16020,复方银花解毒颗粒,NULL,NULL,NULL,NULL,TYQAQGJO,FFYHJDKL,15,15,g,盒,49.98,NULL,盒,NULL,袋,NULL,0,49.98,NULL,乙,3255,15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,15g*6袋,颗粒剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,6,西药房,天长亿帆制药有限公司,NULL,2,6,118,ZA04BAF0734010104336
16023,浓氯化钠注射液,NULL,NULL,NULL,NULL,IRWQITI,NLHNZSY,10,10,ml,支,1.6,NULL,支,NULL,支,NULL,0,80,NULL,甲,3194,10,ml,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,湖北科伦药业有限公司,NULL,1,50,123,XB05XAN116B002010201871
16029,中长链脂肪乳注射液(20%C6-24),NULL,NULL,NULL,NULL,KTQEEEIT,ZCLZFRZS,250,250,ml,瓶,71.8,NULL,瓶,NULL,瓶,NULL,0,71.8,NULL,乙,3301,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/瓶,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,费森尤斯卡比华瑞制药有限公司,NULL,1,1,30,XB05BAZ031B002020101415
16030,右旋糖酐铁口服溶液,NULL,NULL,NULL,NULL,DYOSQKEI,YXTGTKFR,5,5,ml,盒,25.33,NULL,盒,NULL,支,NULL,0,25.33,NULL,乙,2838,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支*10支/盒,口服液,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,康臣药业有限公司,NULL,1,10,237,XB03ABY199X001020203904
16045,蛋白琥珀酸铁口服溶液,NULL,NULL,NULL,NULL,NRGGSQKE,DBHPSTKF,15,15,ml,盒,69.41,NULL,盒,NULL,支,NULL,0,69.41,NULL,自费,3058,15,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,15ml*6支/盒,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,济川药业集团公司,NULL,1,6,171,XB03ABD038X001010101453
16048,特立氟胺片,NULL,NULL,NULL,NULL,TURET,TLFAP,14,14,mg,盒,7896,NULL,盒,NULL,片,NULL,0,7896,NULL,乙,3304,14,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,14mg/片*28片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,Sanofi Winthrop Industrie,NULL,1,28,15,XL04AAT180A001010182431
16050,环磷酰胺片,NULL,NULL,NULL,NULL,GDSET,HLXAP,50,50,mg,盒,77.99,NULL,盒,NULL,片,NULL,0,77.99,NULL,甲,3305,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,14,西药房,通化茂祥制药有限公司,NULL,1,14,55,XL01AAH040A001010103564
16062,水飞蓟素胶囊,NULL,NULL,NULL,NULL,INAGEG,SFJSJN,140,140,mg,盒,28.24,NULL,盒,NULL,粒,NULL,0,28.24,NULL,乙,3314,140,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,140mg/粒*10粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,德国Madaus GmbH,NULL,1,10,166,XA05BAS151E001010178626
16063,美愈伪麻口服溶液,NULL,NULL,NULL,NULL,UWWYKEII,MYWMKFRY,10,10,ml,盒,36,NULL,盒,NULL,支,NULL,0,36,NULL,乙,3315,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml*6支/盒,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,江苏悦兴药业有限公司,NULL,1,6,150,XR05XXM069X001010201631
16063,美愈伪麻口服溶液,NULL,NULL,NULL,NULL,UWWYKEII,MYWMKFRY,10,10,ml,盒,36,NULL,盒,NULL,支,NULL,0,36,NULL,乙,3315,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml*6支/盒,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,江苏悦兴药业有限公司,NULL,1,6,183,XR05XXM069X001010201631
16084,阿魏酸哌嗪片,NULL,NULL,NULL,NULL,WJYT(RS),AWSPQP(1,50,50,mg,瓶,19.9,NULL,瓶,NULL,片,NULL,0,19.9,NULL,乙,3321,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/片*120片/瓶,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,120,西药房,康普药业股份有限公司,NULL,1,120,125,XB01AXA073A001010204945
16530,肾上腺素注射液,NULL,NULL,NULL,NULL,JHEG,SSXSZSY,1,1,mg,支,4.56,NULL,支,NULL,支,NULL,0,9.12,NULL,甲,2974,1,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg/支,注射剂,1,1,1,西药房,NULL,NULL,1,NULL,NULL,2,肌注,1,0,1,西药房,远大医药药业有限公司,NULL,1,2,16,XC01CAS071B002010201984
16532,地芬尼多片,NULL,NULL,NULL,NULL,HJWT(RS),DFNDP(16,25,25,mg,瓶,29.46,NULL,瓶,NULL,片,NULL,0,29.46,NULL,甲,2886,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,瑞阳制药有限公,NULL,1,100,24,XN07CAD070A001010304152
16540,克霉唑乳膏,NULL,NULL,NULL,NULL,DFKL,KMZRG0.1,10,10,g,支,4.65,NULL,支,NULL,支,NULL,0,4.65,NULL,甲,170,10,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10g/支,乳膏剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,4,外用,1,0,1,西药房,广东恒健制药有限公司,NULL,1,1,80,XD01ACK079F002010100443
16542,环孢素软胶囊,NULL,NULL,NULL,NULL,UMFJEG(R,HBSRJN(1,25,25,mg,盒,139.19,NULL,盒,NULL,粒,NULL,0,139.19,NULL,甲,216,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,25mg/粒*48粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,48,西药房,丽珠集团丽珠制药厂,NULL,1,48,100,XL04ADH033E002010100453
16544,维生素AD滴剂（胶囊型）,NULL,NULL,NULL,NULL,MTWLEG(R,WSSADDJY,2700,2700,iu,盒,21.2,NULL,盒,NULL,粒,NULL,0,21.2,NULL,乙,3103,2700,iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2700iu/粒*40粒/盒,滴剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,40,西药房,山东达因海洋生物制药股份,NULL,1,40,222,XA11CBW032X004020304077
16553,钆特醇注射液,NULL,NULL,NULL,NULL,QTSITI,GTCZSY,15,15,ml,瓶,145.8,NULL,瓶,NULL,瓶,NULL,0,145.8,NULL,乙,2555,15,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,15ml/瓶,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,上海博莱科信谊药业有限责任公司,NULL,1,1,2272,XV08CAG172B002020178307
16569,富马酸伏诺拉生片,NULL,NULL,NULL,NULL,PCSWYRTT,FMSFNLSP,20,20,mg,盒,69.3,NULL,盒,NULL,片,NULL,0,69.3,NULL,乙,168,20,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20mg*7片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,天津武田药品有限公司,NULL,1,7,956,XA02BCF721A001010110289
16594,西地那非片,NULL,NULL,NULL,NULL,DAS(F03),XDNFP,100,100,mg,盒,17.87,NULL,盒,NULL,片,NULL,0,17.87,NULL,自费,1532,100,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100mg/片*3片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,3,西药房,齐鲁制药有限公司,NULL,1,3,27,XG04BEX006A001010104021
16594,西地那非片,NULL,NULL,NULL,NULL,DAS(F03),XDNFP,100,100,mg,盒,17.87,NULL,盒,NULL,片,NULL,0,17.87,NULL,自费,1532,100,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100mg/片*3片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,3,西药房,齐鲁制药有限公司,NULL,1,3,60,XG04BEX006A001010104021
16596,左氧氟沙星滴眼液,NULL,NULL,NULL,NULL,DTNEIHI(,ZYFSXDYY,5,5,ml,支,6.74,NULL,支,NULL,支,NULL,0,6.74,NULL,甲,3341,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,中山万汉制药有限公司,NULL,1,1,55,XS01AEZ074G010010109920
16596,左氧氟沙星滴眼液,NULL,NULL,NULL,NULL,DTNEIHI(,ZYFSXDYY,5,5,ml,支,6.74,NULL,支,NULL,支,NULL,0,6.74,NULL,甲,3341,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,中山万汉制药有限公司,NULL,1,1,500,XS01AEZ074G010010109920
16598,来曲唑片,NULL,NULL,NULL,NULL,XBT(RS),LQZP(17),2.5,2.5,mg,板,26.46,NULL,板,NULL,片,NULL,0,79.38,NULL,乙,3007,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*10片/板,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,浙江海正制药有限公司,NULL,1,30,66,XL02BGL020A001010304641
16598,来曲唑片,NULL,NULL,NULL,NULL,XBT(RS),LQZP(17),2.5,2.5,mg,板,26.46,NULL,板,NULL,片,NULL,0,79.38,NULL,乙,3007,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*10片/板,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,浙江海正制药有限公司,NULL,1,30,90,XL02BGL020A001010304641
16600,盐酸氨基葡萄糖胶囊,NULL,NULL,NULL,NULL,XML,YSAJPTTJ,0.75,0.75,g,盒,31.27,NULL,盒,NULL,粒,NULL,0,31.27,NULL,乙,2678,0.75,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.75g/粒*30粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,30,西药房,澳美制药厂,NULL,1,30,489,XM01AXA165E001020379136
16602,甲钴胺片,NULL,NULL,NULL,NULL,XSWT(RS),JGAP(170,0.5,0.5,mg,盒,8.47,NULL,盒,NULL,片,NULL,0,8.47,NULL,乙,1598,0.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5mg/片*48片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,48,西药房,江西青峰药业有限公司,NULL,1,48,373,XB03BAJ038A001010205337
16604,非那雄胺片,NULL,NULL,NULL,NULL,DVDET,FNXAP,5,5,mg,盒,3.86,NULL,盒,NULL,片,NULL,0,3.86,NULL,乙,356,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,成都倍特药业有限公司,NULL,1,10,720,XG04CBF019A001010102013
16608,盐酸达泊西汀片,NULL,NULL,NULL,NULL,PQTT(RS),YSDBXTPY,30,30,mg,盒,87.59,NULL,盒,NULL,片,NULL,0,87.59,NULL,自费,172,30,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,30mg/片*3片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,3,西药房,四川科伦药业股份有限公司,NULL,1,3,66,XG04BED214A001010302180
16610,替格瑞洛片,NULL,NULL,NULL,NULL,DAT,TGRLP(BL,90,90,mg,盒,17.92,NULL,盒,NULL,片,NULL,0,17.92,NULL,乙,232,90,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,90mg/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,14,西药房,深圳信立泰药业股份有限公司,NULL,1,14,461,XB01ACT157A001020100553
16612,多潘立酮片,NULL,NULL,NULL,NULL,KSKT(RS),DPLTP(17,10,10,mg,盒,5.89,NULL,盒,NULL,片,NULL,0,5.89,NULL,甲,2808,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/片*30片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,辅仁药业集团有限公司,NULL,1,30,36,XA03FAD173A001010103010
16614,氢溴酸西酞普兰片,NULL,NULL,NULL,NULL,FUVT,QXSXTPLP,20,20,mg,盒,33.68,NULL,盒,NULL,片,NULL,0,33.68,NULL,乙,172,20,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20mg/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,14,西药房,四川科伦药业股份有限公司,NULL,1,14,565,XN06ABX016A001010202292
16616,缬沙坦胶囊,NULL,NULL,NULL,NULL,MXJ,XSTJN(SY,80,80,mg,盒,6.94,NULL,盒,NULL,粒,NULL,0,6.94,NULL,甲,870,80,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,80mg/粒*30粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,常州四药制药有限公司,NULL,1,30,63,XC09CAX143E001020301389
16616,缬沙坦胶囊,NULL,NULL,NULL,NULL,MXJ,XSTJN(SY,80,80,mg,盒,6.94,NULL,盒,NULL,粒,NULL,0,6.94,NULL,甲,870,80,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,80mg/粒*30粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,常州四药制药有限公司,NULL,1,30,200,XC09CAX143E001020301389
16618,阿那曲唑片,NULL,NULL,NULL,NULL,RSYP,ANQZP(17,1,1,mg,盒,20.27,NULL,盒,NULL,片,NULL,0,20.27,NULL,乙,991,1,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,14,西药房,杭州中美华东制药有限公司,NULL,1,14,97,XL02BGA045A001010104520
